,Node_1,Node_2
12379,ENSG00000181896,ZNF101
12380,ENSG00000181904,C5orf24
12381,ENSG00000181908,AP003774.4
12382,ENSG00000181915,ADO
12383,ENSG00000181924,COA4
12384,ENSG00000181929,PRKAG1
12385,ENSG00000181938,GINS3
12386,ENSG00000181963,OR52K2
12387,ENSG00000181982,CCDC149
12388,ENSG00000181991,MRPS11
12389,ENSG00000182004,SNRPE
12390,ENSG00000182010,RTKN2
12391,ENSG00000182013,PNMAL1
12392,ENSG00000182022,CHST15
12393,ENSG00000182048,TRPC2
12394,ENSG00000182054,IDH2
12395,ENSG00000182057,Z83851.3
12396,ENSG00000182087,TMEM259
12397,ENSG00000182093,WRB
12398,ENSG00000182095,TNRC18
12399,ENSG00000182107,TMEM30B
12400,ENSG00000182108,DEXI
12401,ENSG00000182109,RP11-69E11.4
12402,ENSG00000182117,NOP10
12403,ENSG00000182118,FAM89A
12404,ENSG00000182132,KCNIP1
12405,ENSG00000182134,TDRKH
12406,ENSG00000182141,ZNF708
12407,ENSG00000182149,IST1
12408,ENSG00000182150,ERCC6L2
12409,ENSG00000182154,MRPL41
12410,ENSG00000182158,CREB3L2
12411,ENSG00000182162,P2RY8
12412,ENSG00000182165,TP53TG1
12413,ENSG00000182168,UNC5C
12414,ENSG00000182173,TSEN54
12415,ENSG00000182175,RGMA
12416,ENSG00000182179,UBA7
12417,ENSG00000182180,MRPS16
12418,ENSG00000182183,FAM159A
12419,ENSG00000182185,RAD51B
12420,ENSG00000182195,LDOC1
12421,ENSG00000182196,ARL6IP4
12422,ENSG00000182197,EXT1
12423,ENSG00000182199,SHMT2
12424,ENSG00000182208,MOB2
12425,ENSG00000182217,HIST2H4B
12426,ENSG00000182218,HHIPL1
12427,ENSG00000182220,ATP6AP2
12428,ENSG00000182224,CYB5D1
12429,ENSG00000182230,FAM153B
12430,ENSG00000182240,BACE2
12431,ENSG00000182247,UBE2E2
12432,ENSG00000182253,SYNM
12433,ENSG00000182257,C22orf26
12434,ENSG00000182263,FIGN
12435,ENSG00000182264,IZUMO1
12436,ENSG00000182272,B4GALNT4
12437,ENSG00000182287,AP1S2
12438,ENSG00000182307,C8orf33
12439,ENSG00000182308,DCAF4L1
12440,ENSG00000182310,SPACA6P
12441,ENSG00000182318,ZSCAN22
12442,ENSG00000182319,SGK223
12443,ENSG00000182324,KCNJ14
12444,ENSG00000182325,FBXL6
12445,ENSG00000182326,C1S
12446,ENSG00000182351,CRIP1P4
12447,ENSG00000182359,KBTBD3
12448,ENSG00000182362,YBEY
12449,ENSG00000182372,CLN8
12450,ENSG00000182378,PLCXD1
12451,ENSG00000182379,NXPH4
12452,ENSG00000182383,RPL27AP5
12453,ENSG00000182389,CACNB4
12454,ENSG00000182397,DNM1P46
12455,ENSG00000182400,TRAPPC6B
12456,ENSG00000182405,PGBD4
12457,ENSG00000182446,NPLOC4
12458,ENSG00000182463,TSHZ2
12459,ENSG00000182472,CAPN12
12460,ENSG00000182473,EXOC7
12461,ENSG00000182481,KPNA2
12462,ENSG00000182484,WASH6P
12463,ENSG00000182487,NCF1B
12464,ENSG00000182489,XKRX
12465,ENSG00000182492,BGN
12466,ENSG00000182500,ORAI1
12467,ENSG00000182502,ABHD17AP5
12468,ENSG00000182504,CEP97
12469,ENSG00000182511,FES
12470,ENSG00000182512,GLRX5
12471,ENSG00000182518,FAM104B
12472,ENSG00000182534,MXRA7
12473,ENSG00000182541,LIMK2
12474,ENSG00000182544,MFSD5
12475,ENSG00000182551,ADI1
12476,ENSG00000182552,RWDD4
12477,ENSG00000182557,SPNS3
12478,ENSG00000182566,CLEC4G
12479,ENSG00000182568,SATB1
12480,ENSG00000182572,HIST1H3I
12481,ENSG00000182574,RP3-341D10.1
12482,ENSG00000182575,NXPH3
12483,ENSG00000182578,CSF1R
12484,ENSG00000182580,EPHB3
12485,ENSG00000182584,ACTL10
12486,ENSG00000182600,C2orf82
12487,ENSG00000182601,HS3ST4
12488,ENSG00000182606,TRAK1
12489,ENSG00000182611,HIST1H2AJ
12490,ENSG00000182612,TSPAN10
12491,ENSG00000182621,PLCB1
12492,ENSG00000182628,SKA2
12493,ENSG00000182636,NDN
12494,ENSG00000182646,FAM156A
12495,ENSG00000182648,LINC01006
12496,ENSG00000182670,TTC3
12497,ENSG00000182676,PPP1R27
12498,ENSG00000182685,BRICD5
12499,ENSG00000182687,GALR2
12500,ENSG00000182700,IGIP
12501,ENSG00000182704,TSKU
12502,ENSG00000182718,ANXA2
12503,ENSG00000182732,RGS6
12504,ENSG00000182742,HOXB4
12505,ENSG00000182747,SLC35D3
12506,ENSG00000182749,PAQR7
12507,ENSG00000182752,PAPPA
12508,ENSG00000182759,MAFA
12509,ENSG00000182768,NGRN
12510,ENSG00000182771,GRID1
12511,ENSG00000182774,RPS17L
12512,ENSG00000182782,HCAR2
12513,ENSG00000182791,CCDC87
12514,ENSG00000182795,C1orf116
12515,ENSG00000182796,TMEM198B
12516,ENSG00000182809,CRIP2
12517,ENSG00000182810,DDX28
12518,ENSG00000182814,FUNDC2P2
12519,ENSG00000182827,ACBD3
12520,ENSG00000182831,C16orf72
12521,ENSG00000182841,RRP7B
12522,ENSG00000182853,VMO1
12523,ENSG00000182858,ALG12
12524,ENSG00000182866,LCK
12525,ENSG00000182871,COL18A1
12526,ENSG00000182872,RBM10
12527,ENSG00000182873,RP11-181G12.2
12528,ENSG00000182885,GPR97
12529,ENSG00000182888,RP11-558O12.1
12530,ENSG00000182890,GLUD2
12531,ENSG00000182899,RPL35A
12532,ENSG00000182903,ZNF721
12533,ENSG00000182909,LENG9
12534,ENSG00000182912,C21orf90
12535,ENSG00000182919,C11orf54
12536,ENSG00000182921,CCDC75P1
12537,ENSG00000182923,CEP63
12538,ENSG00000182934,SRPR
12539,ENSG00000182944,EWSR1
12540,ENSG00000182950,ODF3L1
12541,ENSG00000182952,HMGN4
12542,ENSG00000182957,SPATA13
12543,ENSG00000182963,GJC1
12544,ENSG00000182973,CNOT10
12545,ENSG00000182979,MTA1
12546,ENSG00000182983,ZNF662
12547,ENSG00000182985,CADM1
12548,ENSG00000182986,ZNF320
12549,ENSG00000182993,C12orf60
12550,ENSG00000183010,PYCR1
12551,ENSG00000183011,LSMD1
12552,ENSG00000183018,SPNS2
12553,ENSG00000183019,C19orf59
12554,ENSG00000183020,AP2A2
12555,ENSG00000183022,TPM3P8
12556,ENSG00000183023,SLC8A1
12557,ENSG00000183032,SLC25A21
12558,ENSG00000183044,ABAT
12559,ENSG00000183048,SLC25A10
12560,ENSG00000183049,CAMK1D
12561,ENSG00000183054,RGPD6
12562,ENSG00000183060,LYSMD4
12563,ENSG00000183066,WBP2NL
12564,ENSG00000183077,AFMID
12565,ENSG00000183086,GATSL1
12566,ENSG00000183087,GAS6
12567,ENSG00000183091,NEB
12568,ENSG00000183092,BEGAIN
12569,ENSG00000183098,GPC6
12570,ENSG00000183111,ARHGEF37
12571,ENSG00000183117,CSMD1
12572,ENSG00000183134,PTGDR2
12573,ENSG00000183137,CEP57L1
12574,ENSG00000183150,GPR19
12575,ENSG00000183154,RP11-863K10.7
12576,ENSG00000183155,RABIF
12577,ENSG00000183160,TMEM119
12578,ENSG00000183161,FANCF
12579,ENSG00000183166,CALN1
12580,ENSG00000183171,RP11-49C9.2
12581,ENSG00000183172,SMDT1
12582,ENSG00000183199,HSP90AB3P
12583,ENSG00000183207,RUVBL2
12584,ENSG00000183208,GDPGP1
12585,ENSG00000183230,CTNNA3
12586,ENSG00000183242,WT1-AS
12587,ENSG00000183246,RIMBP3C
12588,ENSG00000183248,CTD-3193O13.9
12589,ENSG00000183250,C21orf67
12590,ENSG00000183255,PTTG1IP
12591,ENSG00000183258,DDX41
12592,ENSG00000183281,PLGLB1
12593,ENSG00000183283,DAZAP2
12594,ENSG00000183291,SEP15
12595,ENSG00000183298,RP11-556K13.1
12596,ENSG00000183307,CECR6
12597,ENSG00000183308,AC005037.3
12598,ENSG00000183309,ZNF623
12599,ENSG00000183318,SPDYE4
12600,ENSG00000183323,CCDC125
12601,ENSG00000183337,BCOR
12602,ENSG00000183340,JRKL
12603,ENSG00000183354,KIAA2026
12604,ENSG00000183386,FHL3
12605,ENSG00000183397,C19orf71
12606,ENSG00000183401,CCDC159
12607,ENSG00000183405,RPS7P1
12608,ENSG00000183421,RIPK4
12609,ENSG00000183423,LRIT3
12610,ENSG00000183426,NPIPA1
12611,ENSG00000183431,SF3A3
12612,ENSG00000183439,TRIM61
12613,ENSG00000183444,OR7E38P
12614,ENSG00000183458,RP11-958N24.1
12615,ENSG00000183463,URAD
12616,ENSG00000183473,SSTR3
12617,ENSG00000183474,GTF2H2C
12618,ENSG00000183475,ASB7
12619,ENSG00000183479,TREX2
12620,ENSG00000183484,GPR132
12621,ENSG00000183486,MX2
12622,ENSG00000183495,EP400
12623,ENSG00000183496,MEX3B
12624,ENSG00000183506,PI4KAP2
12625,ENSG00000183508,FAM46C
12626,ENSG00000183513,COA5
12627,ENSG00000183520,UTP11L
12628,ENSG00000183527,PSMG1
12629,ENSG00000183530,PRR14L
12630,ENSG00000183542,KLRC4
12631,ENSG00000183558,HIST2H2AA3
12632,ENSG00000183569,SERHL2
12633,ENSG00000183570,PCBP3
12634,ENSG00000183576,SETD3
12635,ENSG00000183578,TNFAIP8L3
12636,ENSG00000183579,ZNRF3
12637,ENSG00000183586,HMGN3P1
12638,ENSG00000183597,TANGO2
12639,ENSG00000183598,HIST2H3D
12640,ENSG00000183604,RP11-347C12.2
12641,ENSG00000183605,SFXN4
12642,ENSG00000183615,FAM167B
12643,ENSG00000183617,MRPL54
12644,ENSG00000183621,ZNF438
12645,ENSG00000183624,HMCES
12646,ENSG00000183625,CCR3
12647,ENSG00000183628,DGCR6
12648,ENSG00000183638,RP1L1
12649,ENSG00000183647,ZNF530
12650,ENSG00000183648,NDUFB1
12651,ENSG00000183655,KLHL25
12652,ENSG00000183657,PP13439
12653,ENSG00000183665,TRMT12
12654,ENSG00000183666,GUSBP1
12655,ENSG00000183682,BMP8A
12656,ENSG00000183684,ALYREF
12657,ENSG00000183688,FAM101B
12658,ENSG00000183690,EFHC2
12659,ENSG00000183691,NOG
12660,ENSG00000183696,UPP1
12661,ENSG00000183718,TRIM52
12662,ENSG00000183722,LHFP
12663,ENSG00000183723,CMTM4
12664,ENSG00000183726,TMEM50A
12665,ENSG00000183729,NPBWR1
12666,ENSG00000183734,ASCL2
12667,ENSG00000183735,TBK1
12668,ENSG00000183741,CBX6
12669,ENSG00000183742,MACC1
12670,ENSG00000183748,MRC1L1
12671,ENSG00000183751,TBL3
12672,ENSG00000183762,KREMEN1
12673,ENSG00000183763,TRAIP
12674,ENSG00000183765,CHEK2
12675,ENSG00000183773,AIFM3
12676,ENSG00000183779,ZNF703
12677,ENSG00000183780,SLC35F3
12678,ENSG00000183784,C9orf66
12679,ENSG00000183785,TUBA8
12680,ENSG00000183793,NPIPA5
12681,ENSG00000183808,RBM12B
12682,ENSG00000183813,CCR4
12683,ENSG00000183814,LIN9
12684,ENSG00000183826,BTBD9
12685,ENSG00000183828,NUDT14
12686,ENSG00000183833,MAATS1
12687,ENSG00000183837,PNMA3
12688,ENSG00000183844,FAM3B
12689,ENSG00000183850,ZNF730
12690,ENSG00000183853,KIRREL
12691,ENSG00000183856,IQGAP3
12692,ENSG00000183864,TOB2
12693,ENSG00000183873,SCN5A
12694,ENSG00000183876,ARSI
12695,ENSG00000183878,UTY
12696,ENSG00000183889,NPIPA7
12697,ENSG00000183891,TTC32
12698,ENSG00000183914,DNAH2
12699,ENSG00000183918,SH2D1A
12700,ENSG00000183929,DUSP5P1
12701,ENSG00000183935,HTR7P1
12702,ENSG00000183941,HIST2H4A
12703,ENSG00000183943,PRKX
12704,ENSG00000183955,SETD8
12705,ENSG00000183960,KCNH8
12706,ENSG00000183963,SMTN
12707,ENSG00000183971,NPW
12708,ENSG00000183978,COA3
12709,ENSG00000183979,NPB
12710,ENSG00000184005,ST6GALNAC3
12711,ENSG00000184007,PTP4A2
12712,ENSG00000184009,ACTG1
12713,ENSG00000184014,DENND5A
12714,ENSG00000184047,DIABLO
12715,ENSG00000184056,VPS33B
12716,ENSG00000184058,TBX1
12717,ENSG00000184060,ADAP2
12718,ENSG00000184068,RP5-821D11.7
12719,ENSG00000184076,UQCR10
12720,ENSG00000184083,FAM120C
12721,ENSG00000184100,BRD7P2
12722,ENSG00000184106,TREML3P
12723,ENSG00000184110,EIF3C
12724,ENSG00000184113,CLDN5
12725,ENSG00000184117,NIPSNAP1
12726,ENSG00000184139,RPL7AP28
12727,ENSG00000184154,LRTOMT
12728,ENSG00000184156,KCNQ3
12729,ENSG00000184160,ADRA2C
12730,ENSG00000184162,NR2C2AP
12731,ENSG00000184163,FAM132A
12732,ENSG00000184164,CRELD2
12733,ENSG00000184178,SCFD2
12734,ENSG00000184182,UBE2F
12735,ENSG00000184185,KCNJ12
12736,ENSG00000184194,GPR173
12737,ENSG00000184203,PPP1R2
12738,ENSG00000184205,TSPYL2
12739,ENSG00000184206,GOLGA6L4
12740,ENSG00000184207,PGP
12741,ENSG00000184208,C22orf46
12742,ENSG00000184209,SNRNP35
12743,ENSG00000184216,IRAK1
12744,ENSG00000184220,CMSS1
12745,ENSG00000184221,OLIG1
12746,ENSG00000184226,PCDH9
12747,ENSG00000184227,ACOT1
12748,ENSG00000184232,OAF
12749,ENSG00000184254,ALDH1A3
12750,ENSG00000184260,HIST2H2AC
12751,ENSG00000184261,KCNK12
12752,ENSG00000184270,HIST2H2AB
12753,ENSG00000184271,POU6F1
12754,ENSG00000184277,TM2D3
12755,ENSG00000184281,TSSC4
12756,ENSG00000184292,TACSTD2
12757,ENSG00000184293,CLECL1
12758,ENSG00000184304,PRKD1
12759,ENSG00000184305,CCSER1
12760,ENSG00000184307,ZDHHC23
12761,ENSG00000184313,MROH7
12762,ENSG00000184319,RPL23AP82
12763,ENSG00000184343,SRPK3
12764,ENSG00000184348,HIST1H2AK
12765,ENSG00000184349,EFNA5
12766,ENSG00000184357,HIST1H1B
12767,ENSG00000184361,SPATA32
12768,ENSG00000184363,PKP3
12769,ENSG00000184368,MAP7D2
12770,ENSG00000184371,CSF1
12771,ENSG00000184378,ACTRT3
12772,ENSG00000184381,PLA2G6
12773,ENSG00000184384,MAML2
12774,ENSG00000184385,C21orf128
12775,ENSG00000184389,A3GALT2
12776,ENSG00000184402,SS18L1
12777,ENSG00000184428,TOP1MT
12778,ENSG00000184432,COPB2
12779,ENSG00000184436,THAP7
12780,ENSG00000184441,AP001062.7
12781,ENSG00000184445,KNTC1
12782,ENSG00000184451,CCR10
12783,ENSG00000184465,WDR27
12784,ENSG00000184470,TXNRD2
12785,ENSG00000184481,FOXO4
12786,ENSG00000184489,PTP4A3
12787,ENSG00000184492,FOXD4L1
12788,ENSG00000184497,TMEM255B
12789,ENSG00000184500,PROS1
12790,ENSG00000184508,HDDC3
12791,ENSG00000184515,BEX5
12792,ENSG00000184517,ZFP1
12793,ENSG00000184530,C6orf58
12794,ENSG00000184545,DUSP8
12795,ENSG00000184551,AC132872.1
12796,ENSG00000184557,SOCS3
12797,ENSG00000184564,SLITRK6
12798,ENSG00000184571,PIWIL3
12799,ENSG00000184574,LPAR5
12800,ENSG00000184575,XPOT
12801,ENSG00000184584,TMEM173
12802,ENSG00000184588,PDE4B
12803,ENSG00000184602,SNN
12804,ENSG00000184612,RPL7P26
12805,ENSG00000184613,NELL2
12806,ENSG00000184619,KRBA2
12807,ENSG00000184634,MED12
12808,ENSG00000184635,ZNF93
12809,ENSG00000184640,SEPT9
12810,ENSG00000184661,CDCA2
12811,ENSG00000184674,GSTT1
12812,ENSG00000184675,AMER1
12813,ENSG00000184677,ZBTB40
12814,ENSG00000184678,HIST2H2BE
12815,ENSG00000184682,C11orf89
12816,ENSG00000184702,SEPT5
12817,ENSG00000184708,EIF4ENIF1
12818,ENSG00000184709,LRRC26
12819,ENSG00000184716,SERINC4
12820,ENSG00000184719,RNLS
12821,ENSG00000184730,APOBR
12822,ENSG00000184731,FAM110C
12823,ENSG00000184743,ATL3
12824,ENSG00000184752,NDUFA12
12825,ENSG00000184774,RP11-480I12.4
12826,ENSG00000184779,RPS17
12827,ENSG00000184785,SMIM10
12828,ENSG00000184786,TCTE3
12829,ENSG00000184787,UBE2G2
12830,ENSG00000184792,OSBP2
12831,ENSG00000184795,UNC93B5
12832,ENSG00000184825,HIST1H2AH
12833,ENSG00000184828,ZBTB7C
12834,ENSG00000184831,APOO
12835,ENSG00000184838,PRR16
12836,ENSG00000184840,TMED9
12837,ENSG00000184844,CYCSP45
12838,ENSG00000184857,TMEM186
12839,ENSG00000184860,SDR42E1
12840,ENSG00000184863,RBM33
12841,ENSG00000184867,ARMCX2
12842,ENSG00000184886,PIGW
12843,ENSG00000184887,BTBD6
12844,ENSG00000184897,H1FX
12845,ENSG00000184898,RBM43
12846,ENSG00000184900,SUMO3
12847,ENSG00000184903,IMMP2L
12848,ENSG00000184905,TCEAL2
12849,ENSG00000184916,JAG2
12850,ENSG00000184922,FMNL1
12851,ENSG00000184923,NUTM2A
12852,ENSG00000184924,PTRHD1
12853,ENSG00000184925,LCN12
12854,ENSG00000184937,WT1
12855,ENSG00000184939,ZFP90
12856,ENSG00000184949,FAM227A
12857,ENSG00000184967,NOC4L
12858,ENSG00000184979,USP18
12859,ENSG00000184983,NDUFA6
12860,ENSG00000184985,SORCS2
12861,ENSG00000184986,TMEM121
12862,ENSG00000184988,TMEM106A
12863,ENSG00000184990,SIVA1
12864,ENSG00000184992,BRI3BP
12865,ENSG00000185000,DGAT1
12866,ENSG00000185008,ROBO2
12867,ENSG00000185009,AP3M1
12868,ENSG00000185010,F8
12869,ENSG00000185015,CA13
12870,ENSG00000185019,UBOX5
12871,ENSG00000185022,MAFF
12872,ENSG00000185024,BRF1
12873,ENSG00000185031,SLC2A3P2
12874,ENSG00000185033,SEMA4B
12875,ENSG00000185043,CIB1
12876,ENSG00000185049,NELFA
12877,ENSG00000185052,SLC24A3
12878,ENSG00000185055,EFCAB10
12879,ENSG00000185065,AC000068.5
12880,ENSG00000185070,FLRT2
12881,ENSG00000185085,INTS5
12882,ENSG00000185088,RPS27L
12883,ENSG00000185090,MANEAL
12884,ENSG00000185100,ADSSL1
12885,ENSG00000185101,ANO9
12886,ENSG00000185104,FAF1
12887,ENSG00000185112,FAM43A
12888,ENSG00000185115,NDNL2
12889,ENSG00000185122,HSF1
12890,ENSG00000185127,C6orf120
12891,ENSG00000185128,TBC1D3F
12892,ENSG00000185129,PURA
12893,ENSG00000185130,HIST1H2BL
12894,ENSG00000185133,INPP5J
12895,ENSG00000185155,MIXL1
12896,ENSG00000185156,MFSD6L
12897,ENSG00000185158,LRRC37B
12898,ENSG00000185163,DDX51
12899,ENSG00000185164,NOMO2
12900,ENSG00000185168,LINC00482
12901,ENSG00000185187,SIGIRR
12902,ENSG00000185189,NRBP2
12903,ENSG00000185198,PRSS57
12904,ENSG00000185201,IFITM2
12905,ENSG00000185203,WASIR1
12906,ENSG00000185215,TNFAIP2
12907,ENSG00000185219,ZNF445
12908,ENSG00000185220,PGBD2
12909,ENSG00000185222,WBP5
12910,ENSG00000185236,RAB11B
12911,ENSG00000185238,PRMT3
12912,ENSG00000185245,GP1BA
12913,ENSG00000185246,PRPF39
12914,ENSG00000185250,PPIL6
12915,ENSG00000185252,ZNF74
12916,ENSG00000185261,KIAA0825
12917,ENSG00000185262,UBALD2
12918,ENSG00000185267,CDNF
12919,ENSG00000185269,NOTUM
12920,ENSG00000185271,KLHL33
12921,ENSG00000185272,RBM11
12922,ENSG00000185275,CD24P4
12923,ENSG00000185278,ZBTB37
12924,ENSG00000185291,IL3RA
12925,ENSG00000185298,CCDC137
12926,ENSG00000185304,RGPD2
12927,ENSG00000185305,ARL15
12928,ENSG00000185324,CDK10
12929,ENSG00000185332,TMEM105
12930,ENSG00000185338,SOCS1
12931,ENSG00000185339,TCN2
12932,ENSG00000185340,GAS2L1
12933,ENSG00000185344,ATP6V0A2
12934,ENSG00000185345,PARK2
12935,ENSG00000185347,C14orf80
12936,ENSG00000185359,HGS
12937,ENSG00000185361,TNFAIP8L1
12938,ENSG00000185379,RAD51D
12939,ENSG00000185386,MAPK11
12940,ENSG00000185404,SP140L
12941,ENSG00000185418,TARSL2
12942,ENSG00000185420,SMYD3
12943,ENSG00000185432,METTL7A
12944,ENSG00000185436,IFNLR1
12945,ENSG00000185437,SH3BGR
12946,ENSG00000185442,FAM174B
12947,ENSG00000185453,C19orf68
12948,ENSG00000185475,TMEM179B
12949,ENSG00000185477,GPRIN3
12950,ENSG00000185480,PARPBP
12951,ENSG00000185482,STAC3
12952,ENSG00000185483,ROR1
12953,ENSG00000185485,SDHAP1
12954,ENSG00000185499,MUC1
12955,ENSG00000185504,C17orf70
12956,ENSG00000185507,IRF7
12957,ENSG00000185513,L3MBTL1
12958,ENSG00000185515,BRCC3
12959,ENSG00000185518,SV2B
12960,ENSG00000185522,C11orf35
12961,ENSG00000185527,PDE6G
12962,ENSG00000185532,PRKG1
12963,ENSG00000185551,NR2F2
12964,ENSG00000185559,DLK1
12965,ENSG00000185561,TLCD2
12966,ENSG00000185565,LSAMP
12967,ENSG00000185567,AHNAK2
12968,ENSG00000185585,OLFML2A
12969,ENSG00000185591,SP1
12970,ENSG00000185596,WASH3P
12971,ENSG00000185607,ACTBP7
12972,ENSG00000185608,MRPL40
12973,ENSG00000185614,FAM212A
12974,ENSG00000185615,PDIA2
12975,ENSG00000185619,PCGF3
12976,ENSG00000185621,LMLN
12977,ENSG00000185624,P4HB
12978,ENSG00000185627,PSMD13
12979,ENSG00000185630,PBX1
12980,ENSG00000185633,NDUFA4L2
12981,ENSG00000185634,SHC4
12982,ENSG00000185641,CTD-2287O16.1
12983,ENSG00000185650,ZFP36L1
12984,ENSG00000185651,UBE2L3
12985,ENSG00000185658,BRWD1
12986,ENSG00000185664,PMEL
12987,ENSG00000185669,SNAI3
12988,ENSG00000185670,ZBTB3
12989,ENSG00000185684,EP400NL
12990,ENSG00000185686,PRAME
12991,ENSG00000185697,MYBL1
12992,ENSG00000185710,RP11-645C24.2
12993,ENSG00000185716,C16orf52
12994,ENSG00000185721,DRG1
12995,ENSG00000185722,ANKFY1
12996,ENSG00000185728,YTHDF3
12997,ENSG00000185730,ZNF696
12998,ENSG00000185736,ADARB2
12999,ENSG00000185739,SRL
13000,ENSG00000185745,IFIT1
13001,ENSG00000185753,CXorf38
13002,ENSG00000185760,KCNQ5
13003,ENSG00000185761,ADAMTSL5
13004,ENSG00000185787,MORF4L1
13005,ENSG00000185798,WDR53
13006,ENSG00000185800,DMWD
13007,ENSG00000185803,SLC52A2
13008,ENSG00000185808,PIGP
13009,ENSG00000185811,IKZF1
13010,ENSG00000185813,PCYT2
13011,ENSG00000185818,NAT8L
13012,ENSG00000185825,BCAP31
13013,ENSG00000185829,ARL17A
13014,ENSG00000185834,RPL12P4
13015,ENSG00000185838,GNB1L
13016,ENSG00000185839,RP4-592A1.2
13017,ENSG00000185842,DNAH14
13018,ENSG00000185862,EVI2B
13019,ENSG00000185864,NPIPB4
13020,ENSG00000185869,ZNF829
13021,ENSG00000185875,THNSL1
13022,ENSG00000185880,TRIM69
13023,ENSG00000185883,ATP6V0C
13024,ENSG00000185885,IFITM1
13025,ENSG00000185896,LAMP1
13026,ENSG00000185897,FFAR3
13027,ENSG00000185899,TAS2R60
13028,ENSG00000185900,POMK
13029,ENSG00000185905,C16orf54
13030,ENSG00000185909,KLHDC8B
13031,ENSG00000185917,SETD4
13032,ENSG00000185920,PTCH1
13033,ENSG00000185924,RTN4RL1
13034,ENSG00000185928,PAGR1
13035,ENSG00000185946,RNPC3
13036,ENSG00000185947,ZNF267
13037,ENSG00000185950,IRS2
13038,ENSG00000185955,C7orf61
13039,ENSG00000185963,BICD2
13040,ENSG00000185972,CCIN
13041,ENSG00000185973,TMLHE
13042,ENSG00000185974,GRK1
13043,ENSG00000185986,SDHAP3
13044,ENSG00000185989,RASA3
13045,ENSG00000185990,F8A3
13046,ENSG00000186001,LRCH3
13047,ENSG00000186010,NDUFA13
13048,ENSG00000186017,ZNF566
13049,ENSG00000186019,AC084219.4
13050,ENSG00000186020,ZNF529
13051,ENSG00000186026,ZNF284
13052,ENSG00000186047,DLEU7
13053,ENSG00000186049,KRT73
13054,ENSG00000186056,MATN1-AS1
13055,ENSG00000186063,AIDA
13056,ENSG00000186073,C15orf41
13057,ENSG00000186074,CD300LF
13058,ENSG00000186076,RP11-887P2.3
13059,ENSG00000186081,KRT5
13060,ENSG00000186088,GSAP
13061,ENSG00000186094,AGBL4
13062,ENSG00000186104,CYP2R1
13063,ENSG00000186105,LRRC70
13064,ENSG00000186106,ANKRD46
13065,ENSG00000186111,PIP5K1C
13066,ENSG00000186115,CYP4F2
13067,ENSG00000186130,ZBTB6
13068,ENSG00000186132,C2orf76
13069,ENSG00000186141,POLR3C
13070,ENSG00000186148,AC013271.3
13071,ENSG00000186152,LILRP1
13072,ENSG00000186153,WWOX
13073,ENSG00000186162,CIDECP
13074,ENSG00000186166,CCDC84
13075,ENSG00000186174,BCL9L
13076,ENSG00000186184,POLR1D
13077,ENSG00000186185,KIF18B
13078,ENSG00000186187,ZNRF1
13079,ENSG00000186188,FFAR4
13080,ENSG00000186193,SAPCD2
13081,ENSG00000186197,EDARADD
13082,ENSG00000186204,CYP4F12
13083,ENSG00000186205,MARC1
13084,ENSG00000186207,LCE5A
13085,ENSG00000186222,BLOC1S4
13086,ENSG00000186230,ZNF749
13087,ENSG00000186231,KLHL32
13088,ENSG00000186235,AC016757.3
13089,ENSG00000186260,MKL2
13090,ENSG00000186265,BTLA
13091,ENSG00000186272,ZNF17
13092,ENSG00000186275,NBPF12
13093,ENSG00000186280,KDM4D
13094,ENSG00000186281,GPAT2
13095,ENSG00000186283,TOR3A
13096,ENSG00000186298,PPP1CC
13097,ENSG00000186300,ZNF555
13098,ENSG00000186301,MST1P2
13099,ENSG00000186310,NAP1L3
13100,ENSG00000186312,CA5BP1
13101,ENSG00000186314,PRELID2
13102,ENSG00000186318,BACE1
13103,ENSG00000186322,GOLGA6L17P
13104,ENSG00000186326,RGS9BP
13105,ENSG00000186350,RXRA
13106,ENSG00000186352,ANKRD37
13107,ENSG00000186354,C9orf47
13108,ENSG00000186364,NUDT17
13109,ENSG00000186376,ZNF75D
13110,ENSG00000186395,KRT10
13111,ENSG00000186399,GOLGA8R
13112,ENSG00000186407,CD300E
13113,ENSG00000186409,CCDC30
13114,ENSG00000186416,NKRF
13115,ENSG00000186417,GLDN
13116,ENSG00000186431,FCAR
13117,ENSG00000186432,KPNA4
13118,ENSG00000186446,ZNF501
13119,ENSG00000186448,ZNF197
13120,ENSG00000186451,SPATA12
13121,ENSG00000186453,FAM228A
13122,ENSG00000186462,NAP1L2
13123,ENSG00000186466,AQP7P1
13124,ENSG00000186468,RPS23
13125,ENSG00000186469,GNG2
13126,ENSG00000186470,BTN3A2
13127,ENSG00000186472,PCLO
13128,ENSG00000186480,INSIG1
13129,ENSG00000186481,ANKRD20A5P
13130,ENSG00000186496,ZNF396
13131,ENSG00000186501,TMEM222
13132,ENSG00000186510,CLCNKA
13133,ENSG00000186517,ARHGAP30
13134,ENSG00000186522,SEPT10
13135,ENSG00000186523,FAM86B1
13136,ENSG00000186529,CYP4F3
13137,ENSG00000186530,XKR5
13138,ENSG00000186532,SMYD4
13139,ENSG00000186564,FOXD2
13140,ENSG00000186566,GPATCH8
13141,ENSG00000186567,CEACAM19
13142,ENSG00000186575,NF2
13143,ENSG00000186577,C6orf1
13144,ENSG00000186583,SPATC1
13145,ENSG00000186591,UBE2H
13146,ENSG00000186594,MIR22HG
